"","X.1","X","game_pk","officialDate","doubleHeader","dayNight","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","home_team_abb","league_home","division_home","away_team_abb","league_away","division_away","interplay","intradivision","winHome","home_games_10days","away_games_10days","home_sos_losses","home_sos_wins","home_sos_total","away_sos_losses","away_sos_wins","away_sos_total","home_exp_pct","wins_last5","home_wins_last10","home_losses_last10","home_wins_last10_athome","home_losses_last10_athome","home_runs_scored_last10","home_runs_against_last10","home_extra_innings_games","home_extra_innings_games_last","htoh_wins_home","htoh_wins_away","away_exp_pct","away_wins_last5","away_wins_last10","away_losses_last10","away_wins_last10_away","away_losses_last10_away","away_runs_scored_last10","away_runs_against_last10","away_extra_innings_games","away_extra_innings_games_last","away_pitcher_winpct","home_pitcher_winpct","away_pitcher_mean_ip","home_pitcher_mean_ip","away_pitcher_ERA","home_pitcher_ERA","away_pitcher_WHIP","home_pitcher_WHIP","last30_away_pitcher_winpct","last30_home_pitcher_winpct","last30_away_pitcher_mean_ip","last30_home_pitcher_mean_ip","last30_away_pitcher_ERA","last30_home_pitcher_ERA","last30_away_pitcher_WHIP","last30_home_pitcher_WHIP","home_dif_win_pct","away_dif_win_pct"
"44",44,44,718580,"2023-04-14","N","night",7,5,0.583,5,8,0.385,"BOS","American League","American League East","LAA","American League","American League West",0,0,"1",9,8,0.679125+0i,0.4738,0.600153846153846,0.679125+0i,0.4738,0.600153846153846,0.486113789778206,1,3,7,0,3,44,50,0,0,0,0,0.637639601569574,3,6,4,3,1,51,46,1,0,0.375,0.375,5.525,5.275,3.22,5.48,1.164,1.313,0.4,0.2,6,5.64,4.2,5.97,1.167,1.291,0.101113789778206,0.0546396015695745
"45",45,45,718583,"2023-04-14","N","night",7,6,0.538,5,8,0.385,"CHW","American League","American League Central","BAL","American League","American League East",0,0,"0",8,9,0.470125+0i,0.5096,0.485307692307692,0.470125+0i,0.5096,0.485307692307692,0.377794102214293,2,4,6,1,2,50,63,1,0,0,0,0.506802406293383,3,6,4,2,1,51,46,0,0,0.428571428571429,0.333333333333333,6.71428571428571,5.23333333333333,2.68,4.56,0.723,1.458,0.6,0.166666666666667,6.04,5.16666666666667,2.05,5.81,0.717,1.516,-0.00720589778570679,-0.0311975937066173
"46",46,46,718581,"2023-04-14","N","night",7,5,0.583,6,7,0.462,"HOU","American League","American League West","TEX","American League","American League West",0,1,"0",8,8,0.366285714285714+0i,0.658833333333333,0.501307692307692,0.366285714285714+0i,0.658833333333333,0.501307692307692,0.607955338450803,3,4,6,1,3,52,43,2,0,0,0,0.615100027404768,3,5,5,1,2,40,43,1,0,NA,0.333333333333333,NA,4.5,NA,4,NA,1.296,NA,0.666666666666667,NA,4.33333333333333,NA,0,NA,0.692,0.145955338450802,0.0321000274047685
"47",47,47,718579,"2023-04-14","N","night",9,4,0.692,4,9,0.308,"KCR","American League","American League Central","ATL","National League","National League East",1,0,"0",9,9,0.520111111111111+0i,0.4745,0.506076923076923,0.520111111111111+0i,0.4745,0.506076923076923,0.365283018867925,2,4,6,1,3,40,47,1,0,0,0,0.585570964886397,3,7,3,3,0,48,46,1,0,0.625,0.333333333333333,5.8875,5.02222222222222,2.85,7.09,1.373,1.533,0.6,0.333333333333333,6.2,4.86666666666667,2.32,6.67,1.194,1.584,0.0572830188679245,-0.106429035113603
"48",48,48,718582,"2023-04-14","N","night",8,5,0.615,5,8,0.385,"STL","National League","National League Central","PIT","National League","National League Central",0,1,"1",9,9,0.597875+0i,0.6458,0.616307692307692,0.597875+0i,0.6458,0.616307692307692,0.433628318584071,2,3,7,0,4,34,49,0,0,0,1,0.465558194774347,3,7,3,4,0,48,47,0,0,0.25,0.166666666666667,5.25,5,5.14,5.4,1.643,1.7,0.2,0.333333333333333,4.64,5.06666666666667,7.23,5.17,1.986,1.66,0.0486283185840708,-0.149441805225653
"49",49,49,718578,"2023-04-14","N","night",7,6,0.538,3,10,0.231,"OAK","American League","American League West","NYM","National League","National League East",1,0,"0",9,8,0.6361+0i,0.448333333333333,0.592769230769231,0.6361+0i,0.448333333333333,0.592769230769231,0.203171379471958,1,2,8,1,2,48,81,2,1,0,0,0.490292177191329,3,5,5,1,3,39,45,0,0,0.5,0,5.375,5.75,3.77,10.17,1.442,1.957,0.4,0,5.4,9.2,4,7.45,1.444,1.552,-0.0278286205280425,-0.0477078228086711
"50",50,50,718574,"2023-04-14","N","night",9,4,0.692,7,7,0.5,"SDP","National League","National League West","MIL","National League","National League Central",0,0,"0",9,9,0.557142857142857+0i,0.712285714285714,0.634714285714286,0.557142857142857+0i,0.712285714285714,0.634714285714286,0.50854638422206,2,5,5,1,2,45,42,1,0,0,1,0.737387300978323,3,7,3,2,2,50,27,1,1,0.571428571428571,0.5,5.6,5.5125,4.54,4.06,1.437,1.173,0.5,0.4,6.025,5.6,4.07,2.89,1.356,1,0.00854638422205989,0.0453873009783234
"51",51,51,718575,"2023-04-14","N","night",6,5,0.545,7,6,0.538,"LAD","National League","National League West","CHC","National League","National League Central",0,0,"0",8,7,0.369666666666667+0i,0.399857142857143,0.385923076923077,0.369666666666667+0i,0.399857142857143,0.385923076923077,0.673537664580186,2,5,5,2,1,60,50,0,0,0,0,0.588579563429295,3,5,5,1,1,57,51,1,0,0.666666666666667,0.125,6.12222222222222,4.5125,2.44,5.94,1.03,1.376,0.666666666666667,0.2,6.01666666666667,4.02,2.97,6.2,1.128,1.475,0.135537664580186,0.0435795634292945
"52",52,52,718577,"2023-04-14","N","night",5,8,0.385,5,8,0.385,"SEA","American League","American League West","COL","National League","National League West",1,0,"1",8,8,0.50575+0i,0.5378,0.518076923076923,0.50575+0i,0.5378,0.518076923076923,0.483337961677312,2,4,6,1,3,52,50,3,1,0,0,0.374235176326621,2,3,7,0,3,43,64,0,0,0.333333333333333,0,4.9,4.2,6.7,1.93,1.534,1.071,0.5,NA,5,NA,6,NA,1.5,NA,0.0983379616773118,-0.0107648236733786
"53",53,53,718572,"2023-04-15","N","day",10,4,0.714,8,6,0.571,"NYY","American League","American League East","MIN","American League","American League Central",0,0,"1",9,9,0.409833333333333+0i,0.37375,0.389214285714286,0.409833333333333+0i,0.37375,0.389214285714286,0.654054054054054,2,5,5,1,3,42,40,0,0,0,2,0.737387300978323,4,6,4,2,2,40,32,2,0,0.2,NA,5.04,NA,3.16,NA,1.052,NA,0,NA,5.05,NA,1.74,NA,0.484,NA,0.0830540540540541,0.0233873009783234
"54",54,54,718571,"2023-04-15","N","day",5,8,0.385,4,9,0.308,"DET","American League","American League Central","SFG","National League","National League West",1,0,"1",8,9,0.536777777777778+0i,0.496,0.524230769230769,0.536777777777778+0i,0.496,0.524230769230769,0.219857312722949,2,4,6,1,3,40,60,3,1,1,0,0.461887582916327,2,4,6,2,2,56,52,1,1,0.375,0.333333333333333,6.25,5.66666666666667,3.06,3.44,0.96,1.206,0.4,0.4,6.2,6,4.06,2.1,1.161,1.033,-0.0881426872770511,0.0768875829163272
"55",55,55,718570,"2023-04-15","N","day",8,6,0.571,5,9,0.357,"CHW","American League","American League Central","BAL","American League","American League East",0,0,"1",9,9,0.477666666666667+0i,0.5096,0.489071428571429,0.477666666666667+0i,0.5096,0.489071428571429,0.365536931294898,1,3,7,1,3,47,66,1,0,0,1,0.525624178712221,4,6,4,2,1,55,49,0,0,0.444444444444444,0.125,5.77777777777778,5.2625,4.67,5.74,1.404,1.559,0.2,0.2,5.62,5.24,5.08,5.4,1.518,1.5,0.0085369312948978,-0.0453758212877792
"56",56,56,718568,"2023-04-15","N","day",8,6,0.571,6,8,0.429,"STL","National League","National League Central","PIT","National League","National League Central",0,1,"0",9,9,0.597875+0i,0.640666666666667,0.616214285714286,0.597875+0i,0.640666666666667,0.616214285714286,0.45941665566847,3,4,6,1,3,33,41,0,0,1,1,0.441379310344828,2,6,4,3,1,41,44,0,0,0.375,0,5.625,5.15,4.4,5.62,1.444,1.608,0.4,0,6,5,3.6,5.04,1.3,1.48,0.0304166556684704,-0.129620689655172
"57",57,57,718569,"2023-04-15","N","day",13,1,0.929,9,5,0.643,"TOR","American League","American League East","TBR","American League","American League East",0,1,"1",9,9,0.2506+0i,0.370111111111111,0.327428571428571,0.2506+0i,0.370111111111111,0.327428571428571,0.527756360832691,4,8,2,3,1,54,39,2,0,1,0,0.892998678996037,4,9,1,2,1,77,31,0,0,0,0.625,3.5,5.15,6.43,3.89,1.571,1.296,0,0.6,1.7,5.22,10.13,3.42,2.063,1.329,-0.115243639167309,-0.036001321003963
"58",58,58,718573,"2023-04-15","N","day",8,6,0.571,4,10,0.286,"WSN","National League","National League East","CLE","American League","American League Central",1,0,"0",9,8,0.6249+0i,0.59,0.614928571428571,0.6249+0i,0.59,0.614928571428571,0.346753766164511,1,3,7,0,3,42,49,0,0,0,1,0.476391126533647,3,5,5,3,1,45,53,3,0,0.2,0,4.22,4.4,7.59,9.41,1.969,1.955,0,0,4.05,3.55,8.64,11.05,2.52,2.455,0.0607537661645114,-0.0946088734663527
"59",59,59,718560,"2023-04-15","N","day",10,4,0.714,7,8,0.467,"SDP","National League","National League West","MIL","National League","National League Central",0,0,"1",9,9,0.574+0i,0.712285714285714,0.638533333333333,0.574+0i,0.712285714285714,0.638533333333333,0.43869370431502,1,4,6,0,3,42,49,1,0,0,2,0.777956204379562,3,7,3,3,2,51,29,1,0,0.5,0.375,5.75,5.15,4.11,4.1,1.304,1.368,0.4,0.2,5.8,5,4.66,5.04,1.31,1.4,-0.02830629568498,0.0639562043795621
"60",60,60,718565,"2023-04-15","N","day",8,6,0.571,3,11,0.214,"OAK","American League","American League West","NYM","National League","National League East",1,0,"0",9,8,0.627181818181818+0i,0.448333333333333,0.588857142857143,0.627181818181818+0i,0.448333333333333,0.588857142857143,0.18919233680778,1,2,8,1,2,43,86,1,0,0,1,0.57886830245368,3,5,5,1,3,51,50,0,0,0,0.25,4.4,6.3,8.56,12.62,1.61,2.143,NA,1,NA,13,NA,13.85,NA,2.615,-0.0248076631922203,0.00786830245368053
"61",61,61,718576,"2023-04-15","N","day",7,6,0.538,6,8,0.429,"BOS","American League","American League East","LAA","American League","American League West",0,0,"1",9,8,0.679125+0i,0.492,0.598928571428571,0.679125+0i,0.492,0.598928571428571,0.5,1,4,6,1,2,43,46,0,0,1,0,0.613262599469496,2,5,5,2,2,48,51,1,0,0.142857142857143,0.375,5.31428571428571,5,5.26,6.3,1.62,1.55,0,0.6,5.75,5.2,4.3,7.27,1.478,1.654,0.071,0.075262599469496
"62",62,62,718566,"2023-04-15","N","day",5,9,0.357,5,8,0.385,"CIN","National League","National League Central","PHI","National League","National League East",0,0,"1",8,9,0.36425+0i,0.5082,0.419615384615385,0.36425+0i,0.5082,0.419615384615385,0.443273158518909,1,3,7,2,2,45,57,1,0,2,3,0.398138240958699,2,5,5,2,2,49,38,1,0,0.5,0.222222222222222,5.33333333333333,5.34444444444444,2.81,4.84,0.969,1.428,0.666666666666667,0,6.36666666666667,4.85,3.26,7.06,0.983,1.602,0.058273158518909,0.0411382409586989
"63",63,63,718563,"2023-04-15","N","day",10,4,0.714,4,10,0.286,"KCR","American League","American League Central","ATL","National League","National League East",1,0,"0",9,9,0.5373+0i,0.4745,0.519357142857143,0.5373+0i,0.4745,0.519357142857143,0.323284062637202,1,3,7,0,4,34,52,1,0,0,1,0.629533372711164,4,7,3,3,0,50,45,1,0,0.375,0,5.7625,5.33333333333333,1.94,3.94,1.122,1.313,0.2,NA,5.64,NA,2.2,NA,1.047,NA,0.0372840626372019,-0.0844666272888364
"64",64,64,718567,"2023-04-15","N","day",8,6,0.571,7,7,0.5,"MIA","National League","National League East","ARI","National League","National League West",0,0,"1",8,8,0.489857142857143+0i,0.676428571428571,0.583142857142857,0.489857142857143+0i,0.676428571428571,0.583142857142857,0.313946587537092,4,6,4,3,1,38,51,1,0,1,0,0.453944260746339,3,6,4,1,2,55,48,0,0,0.111111111111111,0.142857142857143,5.11111111111111,5.17142857142857,5.48,5.4,1.478,1.527,0,0.2,4.83333333333333,4.62,6.52,6.56,1.655,1.5,-0.186053412462908,-0.117055739253661
"65",65,65,718562,"2023-04-15","N","night",8,5,0.615,6,8,0.429,"HOU","American League","American League West","TEX","American League","American League West",0,1,"1",8,8,0.393375+0i,0.658833333333333,0.507142857142857,0.393375+0i,0.658833333333333,0.507142857142857,0.570512029611351,3,4,6,1,3,51,43,2,1,0,1,0.637898012927939,4,5,5,2,2,44,44,1,0,0.375,0.5,5.65,5.525,3.15,3.43,1.139,1.321,0.4,0.4,6.24,5.2,3.13,4.5,1.105,1.539,0.141512029611351,0.0228980129279387
"66",66,66,718564,"2023-04-15","N","night",7,5,0.583,7,7,0.5,"LAD","National League","National League West","CHC","National League","National League Central",0,0,"1",8,7,0.394714285714286+0i,0.399857142857143,0.397285714285714,0.394714285714286+0i,0.399857142857143,0.397285714285714,0.623076923076923,2,5,5,2,1,61,56,0,0,0,1,0.62892998678996,3,6,4,2,1,64,50,1,0,0,0,4.01666666666667,4,6.66,8.44,1.521,1.75,0,0,3.36666666666667,3,9.58,6,1.742,2.333,0.123076923076923,0.0459299867899604
"67",67,67,718561,"2023-04-15","N","night",5,9,0.357,6,8,0.429,"SEA","American League","American League West","COL","National League","National League West",1,0,"1",8,8,0.50575+0i,0.512333333333333,0.508571428571429,0.50575+0i,0.512333333333333,0.508571428571429,0.5,2,5,5,2,2,52,47,2,0,1,0,0.367651417844087,2,3,7,0,3,45,66,0,0,0.25,0.625,4.3875,6.3875,5.86,2.45,1.755,1.013,0.4,0.8,4.4,6.84,4.09,1.82,1.636,0.894,0.071,0.0106514178440866
"68",68,68,718559,"2023-04-16","N","day",7,7,0.5,7,8,0.467,"BOS","American League","American League East","LAA","American League","American League West",0,0,"1",9,8,0.679125+0i,0.498571428571429,0.594866666666667,0.679125+0i,0.498571428571429,0.594866666666667,0.511903074961032,2,5,5,2,1,51,49,0,0,2,0,0.586303939962477,2,4,6,1,3,48,57,1,0,0,0.333333333333333,5,5.33333333333333,4.89,6.19,1.514,1.375,0,0,4.75,4,5.21,11.25,1.684,2.25,0.0449030749610316,0.0863039399624765
"69",69,69,718555,"2023-04-16","N","day",9,6,0.6,4,11,0.267,"WSN","National League","National League East","CLE","American League","American League Central",1,0,"1",9,8,0.62+0i,0.59,0.612,0.62+0i,0.59,0.612,0.343710941938416,1,3,7,0,3,40,45,0,0,0,2,0.492701118806606,3,5,5,3,1,39,46,2,0,0.333333333333333,0.222222222222222,6.23333333333333,5.56666666666667,3.2,4.65,1.225,1.431,0.4,0.2,6.22,6.02,3.45,3.56,1.309,1.22,0.0767109419384161,-0.107298881193394
"70",70,70,718557,"2023-04-16","N","day",10,5,0.667,9,6,0.6,"NYY","American League","American League East","MIN","American League","American League Central",0,0,"1",9,9,0.409833333333333+0i,0.411555555555556,0.410866666666667,0.409833333333333+0i,0.411555555555556,0.410866666666667,0.68345418589321,3,6,4,2,2,47,37,0,0,1,2,0.682193193537298,4,6,4,2,2,41,37,2,0,NA,0.5,NA,6.22,NA,2.01,NA,1.085,NA,0.166666666666667,NA,5.68333333333333,NA,2.88,NA,1.369,0.0834541858932103,0.015193193537298
"71",71,71,718556,"2023-04-16","N","day",13,2,0.867,10,5,0.667,"TOR","American League","American League East","TBR","American League","American League East",0,1,"0",9,9,0.2506+0i,0.426,0.367533333333333,0.2506+0i,0.426,0.367533333333333,0.546258205689278,4,8,2,4,1,55,40,2,0,2,0,0.869861422931021,3,8,2,1,2,69,30,0,0,0.777777777777778,0.111111111111111,5.55555555555556,5,2.34,5.4,1.22,1.8,0.6,0,5.4,5.04,3,4.21,1.296,1.675,-0.120741794310722,0.0028614229310211
"72",72,72,718554,"2023-04-16","N","day",5,10,0.333,6,8,0.429,"CIN","National League","National League Central","PHI","National League","National League East",0,0,"0",9,9,0.36425+0i,0.483,0.415142857142857,0.36425+0i,0.483,0.415142857142857,0.544031944744226,2,3,7,2,2,51,51,1,0,3,3,0.324552987352813,1,4,6,1,3,45,50,1,0,0.333333333333333,0.166666666666667,6.13333333333333,4.33333333333333,4.53,9,1.114,2.231,0.4,0.333333333333333,6.82,4.66666666666667,3.67,5.14,0.903,1.786,0.115031944744226,-0.00844701264718711
"73",73,73,718550,"2023-04-16","N","day",8,7,0.533,8,7,0.533,"MIA","National League","National League East","ARI","National League","National League West",0,0,"0",8,9,0.489857142857143+0i,0.66325,0.582333333333333,0.489857142857143+0i,0.66325,0.582333333333333,0.328859060402685,4,7,3,4,0,40,42,1,0,2,0,0.448287183977235,2,6,4,1,2,53,46,0,0,0.666666666666667,0.125,6.34444444444444,6.3875,2.35,4.91,0.855,1.208,0.8,0,6.6,6.55,1.64,4.39,0.788,1.275,-0.204140939597315,-0.0847128160227646
"74",74,74,718551,"2023-04-16","N","day",11,4,0.733,4,11,0.267,"KCR","American League","American League Central","ATL","National League","National League East",1,0,"0",9,9,0.553363636363636+0i,0.4745,0.532333333333333,0.553363636363636+0i,0.4745,0.532333333333333,0.296595088385336,1,3,7,0,4,36,57,1,0,0,2,0.658892699657031,5,7,3,3,0,55,47,1,0,0,0.111111111111111,3.64,5.13333333333333,5.79,5.01,1.768,1.243,0,0.2,3.33333333333333,4.82,5.4,5.92,1.8,1.233,0.0295950883853363,-0.0741073003429691
"75",75,75,718553,"2023-04-16","N","day",8,7,0.533,6,9,0.4,"CHW","American League","American League Central","BAL","American League","American League East",0,0,"0",9,9,0.477666666666667+0i,0.519833333333333,0.494533333333333,0.477666666666667+0i,0.519833333333333,0.494533333333333,0.382185476951876,2,4,6,2,2,51,60,2,0,1,1,0.517745887294365,3,5,5,1,2,54,54,1,1,0.25,0.222222222222222,4.625,5.12222222222222,6.57,4.86,1.73,1.446,0.4,0,4.44,4.8,6.35,7.5,1.809,1.792,-0.0178145230481242,-0.0152541127056353
"76",76,76,718548,"2023-04-16","N","day",9,6,0.6,6,9,0.4,"STL","National League","National League Central","PIT","National League","National League Central",0,1,"1",9,9,0.594888888888889+0i,0.640666666666667,0.6132,0.594888888888889+0i,0.640666666666667,0.6132,0.439615736505032,3,4,6,1,3,35,43,1,0,1,2,0.468780487804878,3,6,4,3,1,43,46,1,1,0.555555555555556,0.222222222222222,6.24444444444444,5.24444444444444,2.38,4.91,1.024,1.573,0.8,0.4,6.6,5.44,1.36,2.6,0.788,1.229,0.039615736505032,-0.131219512195122
"77",77,77,718546,"2023-04-16","N","day",9,6,0.6,3,12,0.2,"OAK","American League","American League West","NYM","National League","National League East",1,0,"0",9,8,0.6225+0i,0.448333333333333,0.587666666666667,0.6225+0i,0.448333333333333,0.587666666666667,0.19208696611853,1,1,9,0,3,41,86,1,1,0,2,0.583381553060988,4,6,4,2,2,54,42,0,0,NA,0,NA,5.275,NA,5.27,NA,1.172,NA,0,NA,5.4,NA,5.67,NA,1.222,-0.00791303388147005,-0.0166184469390117
"78",78,78,718547,"2023-04-16","N","day",7,6,0.538,8,7,0.533,"LAD","National League","National League West","CHC","National League","National League Central",0,0,"0",9,8,0.394714285714286+0i,0.42275,0.409666666666667,0.394714285714286+0i,0.42275,0.409666666666667,0.627127901684115,3,5,5,2,1,50,53,0,0,1,1,0.618296529968454,3,6,4,2,2,60,43,1,0,0.444444444444444,NA,5.56666666666667,NA,2.86,NA,0.934,NA,0.5,NA,5.83333333333333,NA,2.06,NA,0.771,NA,0.0941279016841147,0.0802965299684543
"79",79,79,718545,"2023-04-16","N","day",5,10,0.333,7,8,0.467,"SEA","American League","American League West","COL","National League","National League West",1,0,"1",8,9,0.50575+0i,0.490142857142857,0.498466666666667,0.50575+0i,0.490142857142857,0.498466666666667,0.550232318017553,3,6,4,3,1,58,42,2,0,2,0,0.33380992430614,1,3,7,0,3,43,62,0,0,0,0.222222222222222,3.73333333333333,5.68888888888889,6.17,3.31,1.8,1.045,0,0,3.1,5.4,10.8,5.67,2.25,1.444,0.0832323180175529,0.000809924306139576
"80",80,80,718549,"2023-04-16","N","day",10,5,0.667,8,8,0.5,"SDP","National League","National League West","MIL","National League","National League Central",0,0,"0",10,9,0.574+0i,0.7125,0.64325,0.574+0i,0.7125,0.64325,0.493007334963325,2,5,5,1,2,46,44,1,0,1,2,0.706371529900942,3,6,4,3,3,45,39,1,0,0.375,0.25,5.15,6,3.67,3.56,1.128,1.125,0.2,0.4,4.64,5.84,5.32,3.64,1.268,1.146,-0.00699266503667484,0.0393715299009416
"81",81,81,718552,"2023-04-16","N","night",8,6,0.571,7,8,0.467,"HOU","American League","American League West","TEX","American League","American League West",0,1,"0",8,8,0.393375+0i,0.652571428571429,0.514333333333333,0.393375+0i,0.652571428571429,0.514333333333333,0.608192060650732,3,5,5,2,2,53,38,1,0,1,1,0.586303939962477,3,5,5,2,3,46,50,1,0,0.25,0.333333333333333,5.25,6.33333333333333,4.71,2.84,1.191,1.123,0.2,0.4,5.82,6.4,4.6,3.66,1.091,1.094,0.141192060650732,0.0153039399624766
"82",82,82,718540,"2023-04-17","N","day",7,8,0.467,8,8,0.5,"BOS","American League","American League East","LAA","American League","American League West",0,0,"0",9,9,0.679125+0i,0.49875,0.5889375,0.679125+0i,0.49875,0.5889375,0.517538461538462,3,6,4,3,0,52,46,0,0,3,0,0.577542245775422,2,4,6,1,3,47,48,1,0,0.555555555555556,0.5,5.88888888888889,4.68333333333333,3.23,4.45,0.906,1.588,0.6,0.6,6.4,5.04,4.78,3.16,0.906,1.403,0.0175384615384615,0.110542245775422
"83",83,83,718542,"2023-04-17","N","night",14,2,0.875,6,9,0.4,"CIN","National League","National League Central","TBR","American League","American League East",1,0,"1",10,10,0.360777777777778+0i,0.483,0.409666666666667,0.360777777777778+0i,0.483,0.409666666666667,0.467355125032005,2,3,7,2,2,49,53,1,0,0,0,0.880487804878049,3,8,2,1,2,70,29,0,0,0.25,0,5.5,4.77777777777778,4.91,4.6,1.182,1.581,0.5,0,6.5,5.2,6.23,4.85,1.308,1.615,0.0673551250320047,0.00548780487804879
"84",84,84,718544,"2023-04-17","N","night",5,9,0.357,8,8,0.5,"MIA","National League","National League East","SFG","National League","National League West",0,0,"1",9,8,0.49525+0i,0.66325,0.57925,0.49525+0i,0.66325,0.57925,0.299152753550959,4,6,4,3,1,39,47,1,0,0,0,0.45840554592721,1,3,7,1,3,50,56,2,1,0.333333333333333,NA,6.55555555555556,NA,3.2,NA,1.119,NA,0.6,NA,7.02,NA,2.04,NA,1.047,NA,-0.200847246449041,0.10140554592721
"85",85,85,718539,"2023-04-17","N","night",9,6,0.6,4,12,0.25,"KCR","American League","American League Central","TEX","American League","American League West",0,0,"0",9,9,0.568333333333333+0i,0.4745,0.544875,0.568333333333333+0i,0.4745,0.544875,0.302489626556017,1,3,7,0,4,40,59,1,0,1,2,0.632711621233859,3,6,4,3,3,53,44,1,0,0.333333333333333,0,5.01666666666667,5.68888888888889,2.67,7.14,0.758,1.336,0.5,0,4.6,5.22,0.93,9.57,0.517,1.405,0.0524896265560166,0.0327116212338594
"86",86,86,718538,"2023-04-17","N","night",9,7,0.563,7,9,0.438,"STL","National League","National League Central","ARI","National League","National League West",0,0,"0",10,9,0.594888888888889+0i,0.634857142857143,0.612375,0.594888888888889+0i,0.634857142857143,0.612375,0.450476668339187,3,5,5,2,2,38,42,2,0,0,0,0.485717200571312,2,6,4,1,2,50,40,0,0,0.444444444444444,0.333333333333333,5.78888888888889,5.12222222222222,2.92,5.24,1.089,1.576,0.6,0.4,6.2,5,3.19,7.2,0.968,1.72,0.0124766683391871,-0.077282799428688
"87",87,87,718537,"2023-04-17","N","night",10,6,0.625,7,9,0.438,"HOU","American League","American League West","TOR","American League","American League East",0,0,"1",9,9,0.413111111111111+0i,0.652571428571429,0.517875,0.413111111111111+0i,0.652571428571429,0.517875,0.547511312217195,2,5,5,2,2,51,41,1,0,0,0,0.5,3,7,3,3,1,53,48,2,0,0.222222222222222,0.444444444444444,6.11111111111111,5.8,3.27,3.25,1.091,0.968,0.2,0.4,6.02,6.04,2.97,2.93,1.022,0.848,0.109511312217195,-0.125
"88",88,88,718535,"2023-04-17","N","night",9,7,0.563,5,11,0.313,"COL","National League","National League West","PIT","National League","National League Central",0,0,"0",9,10,0.342818181818182+0i,0.1666,0.28775,0.342818181818182+0i,0.1666,0.28775,0.328859060402685,0,3,7,3,4,41,58,0,0,0,0,0.463552197509844,2,5,5,2,2,43,50,2,1,0.444444444444444,0.444444444444444,5.23333333333333,5.67777777777778,3.8,3.16,1.352,1.11,0.6,0.4,5.22,6,2.39,2.7,1.367,1,0.0158590604026846,-0.0994478024901564
"89",89,89,718536,"2023-04-17","N","night",8,6,0.571,3,13,0.188,"OAK","American League","American League West","CHC","National League","National League Central",1,0,"0",10,9,0.620769230769231+0i,0.448333333333333,0.5884375,0.620769230769231+0i,0.448333333333333,0.5884375,0.197442087421028,1,1,9,0,3,40,84,1,0,0,0,0.621240382373514,3,7,3,3,1,57,38,1,0,0.25,0.111111111111111,4.8875,4.66666666666667,5.03,7.71,1.322,1.952,0.2,0.2,5.22,4.62,4.44,8.1,1.101,1.929,0.00944208742102831,0.0502403823735137
"90",90,90,718533,"2023-04-17","N","night",12,4,0.75,8,9,0.471,"SDP","National League","National League West","ATL","National League","National League East",0,0,"0",10,9,0.584333333333333+0i,0.7125,0.644647058823529,0.584333333333333+0i,0.7125,0.644647058823529,0.486113789778206,1,5,5,1,3,40,38,1,0,3,1,0.65600624024961,5,7,3,3,0,55,49,1,0,0.4,0.25,5.2,5.8,2.08,3.42,1.077,1.141,0.333333333333333,0,5.73333333333333,7.2,2.55,4.7,1.132,1.044,0.0151137897782064,-0.09399375975039
"91",91,91,718534,"2023-04-17","N","night",11,5,0.688,8,8,0.5,"SEA","American League","American League West","MIL","National League","National League Central",1,0,"0",9,10,0.50575+0i,0.4705,0.488125,0.50575+0i,0.4705,0.488125,0.556956875508544,4,6,4,3,1,48,40,2,0,0,0,0.711764705882353,3,6,4,4,3,39,33,1,0,0.444444444444444,0,5.68888888888889,7.025,3.48,6.67,1.161,1.729,0.4,0,5.8,11,2.48,4.91,1.241,1.727,0.0569568755085436,0.023764705882353
"92",92,92,718532,"2023-04-17","N","night",10,6,0.625,8,8,0.5,"LAD","National League","National League West","NYM","National League","National League East",0,0,"0",9,9,0.412625+0i,0.42275,0.4176875,0.412625+0i,0.42275,0.4176875,0.616783336178931,2,4,6,1,2,47,54,0,0,0,0,0.586303939962477,4,7,3,3,1,58,36,1,1,0.125,0.444444444444444,4.875,5.33333333333333,8.08,2.63,1.744,0.938,0,0.6,4.525,4.8,10.31,2.25,1.855,0.958,0.116783336178931,-0.0386960600375235
