"","game_pk","officialDate","doubleHeader","dayNight","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","home_team_abb","league_home","division_home","away_team_abb","league_away","division_away","interplay","intradivision","home_exp_pct","wins_last5","home_wins_last10","home_losses_last10","home_wins_last10_athome","home_losses_last10_athome","home_runs_scored_last10","home_runs_against_last10","home_extra_innings_games","home_extra_innings_games_last","htoh_wins_home","htoh_wins_away","away_exp_pct","away_wins_last5","away_wins_last10","away_losses_last10","away_wins_last10_away","away_losses_last10_away","away_runs_scored_last10","away_runs_against_last10","away_extra_innings_games","away_extra_innings_games_last","away_pitcher_winpct","home_pitcher_winpct","away_pitcher_mean_ip","home_pitcher_mean_ip","away_pitcher_ERA","home_pitcher_ERA","away_pitcher_WHIP","home_pitcher_WHIP","winHome","home_dif_win_pct","away_dif_win_pct","description","rescheduledFrom","rescheduledFromDate"
"298",718348,"2023-05-03","S","day",16,14,0.533,11,17,0.393,"DET","American League","American League Central","NYM","National League","National League East",1,0,0.298201702029343,1,3,7,1,3,31,42,1,0,0,0,0.534441805225653,2,4,6,2,2,47,49,1,0,0.5,0,6.05,4.42,2.19,6.45,1.054,1.343,1,-0.0947982979706574,0.00144180522565318,"Makeup of 5/2 PPD","2023-05-02T22:40:00Z","2023-05-02"
"299",718329,"2023-05-03","S","night",16,15,0.516,12,17,0.414,"DET","American League","American League Central","NYM","National League","National League East",1,0,0.298201702029343,1,3,7,1,3,31,42,1,0,0,0,0.534441805225653,2,4,6,2,2,47,49,1,0,0.5,0,4.775,4.66666666666667,3.72,7.07,1.19,1.643,1,-0.115798297970657,0.0184418052256532,NA,NA,NA
"300",718325,"2023-05-03","N","day",17,14,0.548,18,12,0.6,"TEX","American League","American League West","ARI","National League","National League West",1,0,0.736704674036034,4,6,4,6,1,68,36,0,0,1,0,0.510168439920031,3,5,5,2,2,56,44,0,0,NA,0.4,NA,4.84,NA,4.38,NA,1.216,0,0.136704674036034,-0.0378315600799688,NA,NA,NA
"301",718326,"2023-05-03","N","day",13,17,0.433,16,15,0.516,"HOU","American League","American League West","SFG","National League","National League West",1,0,0.596641131408368,2,6,4,2,3,33,30,0,0,1,1,0.429432961313248,1,6,4,1,3,48,50,0,0,0.166666666666667,0.333333333333333,6.18333333333333,6.5,4.1,2.54,1.152,1.154,0,0.0806411314083677,-0.0035670386867524,NA,NA,NA
"302",718330,"2023-05-03","N","day",13,18,0.419,17,15,0.531,"SDP","National League","National League West","CIN","National League","National League Central",0,0,0.466580160680268,3,6,4,3,1,50,51,1,0,1,1,0.435522111122565,3,6,4,3,4,43,42,1,1,0.2,0.4,4.24,5.44,9.55,3.58,2.215,1.301,1,-0.0644198393197317,0.0165221111225647,NA,NA,NA
"303",718327,"2023-05-03","N","day",15,17,0.469,19,13,0.594,"LAD","National League","National League West","PHI","National League","National League East",0,0,0.622297013041649,5,8,2,5,0,67,39,0,0,2,0,0.413547967322939,2,6,4,2,3,40,48,0,0,0.333333333333333,NA,6.01666666666667,NA,4.46,NA,1.128,NA,1,0.0282970130416491,-0.0554520326770609,NA,NA,NA
"304",718328,"2023-05-03","N","night",20,11,0.645,25,6,0.806,"TBR","American League","American League East","PIT","National League","National League Central",1,0,0.820746113989637,4,7,3,4,2,58,36,1,1,1,0,0.662732234560267,3,7,3,2,2,54,29,0,0,0.5,0.833333333333333,5.86666666666667,5.66666666666667,3.53,2.12,1.206,1.088,1,0.0147461139896372,0.0177322345602667,NA,NA,NA
"305",718321,"2023-05-03","N","night",21,10,0.677,16,15,0.516,"MIA","National League","National League East","ATL","National League","National League East",0,1,0.333356008299037,4,6,5,3,1,40,55,0,0,1,4,0.676,3,6,4,3,1,55,37,1,0,0,0.25,4.05,5.5,4.86,2.45,1.56,1.273,0,-0.182643991700963,-0.001,NA,NA,NA
"306",718333,"2023-05-03","N","night",15,15,0.5,12,18,0.4,"WSN","National League","National League East","CHC","National League","National League Central",0,0,0.391118280277842,2,5,5,2,3,44,47,0,0,1,1,0.664519098021169,1,3,7,1,4,38,42,0,0,0.333333333333333,NA,5.85,NA,2.29,NA,1.047,NA,1,-0.00888171972215823,0.164519098021169,NA,NA,NA
"307",718324,"2023-05-03","N","night",14,17,0.452,17,15,0.531,"NYY","American League","American League East","CLE","American League","American League Central",0,0,0.512446204165949,1,3,7,1,2,30,52,0,0,3,2,0.426628800534581,2,4,6,2,3,32,42,1,0,0.333333333333333,0,6.2,4.16666666666667,3.11,6.84,1.142,1.68,1,-0.0185537958340506,-0.0253711994654193,NA,NA,NA
"308",718323,"2023-05-03","N","night",18,13,0.581,18,14,0.563,"BOS","American League","American League East","TOR","American League","American League East",0,1,0.541349178608878,4,6,4,4,1,60,51,1,0,2,0,0.543711778782239,2,6,4,1,3,50,31,2,0,0.166666666666667,0.2,5.18333333333333,4.84,4.88,5.11,1.628,1.378,1,-0.021650821391122,-0.0372882212177612,NA,NA,NA
"309",718322,"2023-05-03","N","night",17,14,0.548,10,21,0.323,"CHW","American League","American League Central","MIN","American League","American League Central",0,1,0.299615274423935,2,2,8,2,3,31,68,2,1,2,2,0.600188207807379,3,6,4,0,1,52,43,1,1,0,0.333333333333333,6,5.01666666666667,4.5,4.15,1.167,1.385,1,-0.0233847255760652,0.052188207807379,NA,NA,NA
"310",718314,"2023-05-03","N","night",20,10,0.667,8,23,0.258,"KCR","American League","American League Central","BAL","American League","American League East",0,0,0.266223337515684,1,3,7,0,1,44,59,0,0,0,1,0.600024035572647,4,8,2,4,1,57,41,1,0,0.666666666666667,0,5.68333333333333,5.16666666666667,3.93,6.1,1.311,1.452,1,0.00822333751568383,-0.0669759644273525,NA,NA,NA
"311",718320,"2023-05-03","N","night",17,14,0.548,10,21,0.323,"STL","National League","National League Central","LAA","American League","American League West",1,0,0.436111977763281,1,2,8,0,1,31,43,0,0,0,1,0.577002711363076,3,6,4,2,2,60,48,1,0,0.666666666666667,0.166666666666667,5.66666666666667,5.2,1.85,5.97,0.824,1.705,0,0.113111977763281,0.0290027113630761,NA,NA,NA
"312",718315,"2023-05-03","N","night",18,12,0.6,11,20,0.355,"COL","National League","National League West","MIL","National League","National League Central",0,0,0.322576161241747,2,4,6,2,2,41,48,0,0,1,0,0.614344396379367,3,4,6,0,1,35,43,0,0,0.6,0.333333333333333,5.2,5.51666666666667,5.19,4.32,1.5,1.17,1,-0.0324238387582532,0.0143443963793668,NA,NA,NA
"313",718319,"2023-05-03","N","night",14,16,0.467,6,25,0.194,"OAK","American League","American League West","SEA","American League","American League West",0,1,0.194492666866208,1,2,8,1,3,44,77,1,0,0,1,0.508263898374539,2,5,5,3,4,37,36,2,0,0.2,0,5.44,5.2,4.23,6.23,1.121,1.231,0,0.000492666866207719,0.041263898374539,NA,NA,NA
"314",718317,"2023-05-04","N","day",15,16,0.484,13,18,0.419,"WSN","National League","National League East","CHC","National League","National League Central",0,0,0.396301061434545,3,5,5,3,3,36,44,0,0,2,1,0.659241319102199,1,3,7,1,5,35,35,0,0,0,0.166666666666667,4.66666666666667,5.18333333333333,4.5,5.74,1.357,1.66,1,-0.0226989385654551,0.175241319102199,NA,NA,NA
"315",718318,"2023-05-04","N","day",16,16,0.5,13,17,0.433,"DET","American League","American League Central","NYM","National League","National League East",1,0,0.343536404160475,3,5,5,3,3,43,41,1,1,2,0,0.503558673792457,1,2,8,0,4,37,59,1,0,NA,0.333333333333333,NA,6.03333333333333,NA,2.21,NA,0.873,1,-0.0894635958395245,0.00355867379245711,NA,NA,NA
"316",718309,"2023-05-04","N","day",20,12,0.625,26,6,0.813,"TBR","American League","American League East","PIT","National League","National League Central",1,0,0.829041307922995,4,7,3,4,2,62,34,0,0,2,0,0.634183517935169,2,6,4,2,3,51,35,0,0,0.666666666666667,0.75,5.35,5.25,3.06,3,1.175,1.143,1,0.0160413079229951,0.00918351793516914,NA,NA,NA
"317",718311,"2023-05-04","N","day",18,14,0.563,10,22,0.313,"STL","National League","National League Central","LAA","American League","American League West",1,0,0.431237333192957,0,2,8,0,2,31,44,0,0,0,2,0.581092263136119,3,7,3,3,2,58,41,1,0,0.333333333333333,0.333333333333333,5.03333333333333,5.33333333333333,4.11,3.94,1.174,1.438,0,0.118237333192957,0.0180922631361192,NA,NA,NA
"318",718312,"2023-05-04","N","day",21,10,0.677,8,24,0.25,"KCR","American League","American League Central","BAL","American League","American League East",0,0,0.288920772335976,2,3,7,1,1,39,51,0,0,1,1,0.578017550765241,3,7,3,4,2,52,46,1,0,0.2,0,4.82,5.85,4.07,6.11,1.397,1.359,0,0.0389207723359759,-0.0989824492347589,NA,NA,NA
"319",718310,"2023-05-04","N","day",18,14,0.563,10,22,0.313,"CHW","American League","American League Central","MIN","American League","American League Central",0,1,0.311070395371263,3,3,7,3,3,34,68,1,0,3,2,0.588783081498393,2,6,4,0,2,52,39,1,0,NA,0.166666666666667,NA,5.7,NA,4.15,NA,1.183,0,-0.00192960462873676,0.0257830814983929,NA,NA,NA
"320",718313,"2023-05-04","N","day",18,13,0.581,12,20,0.375,"COL","National League","National League West","MIL","National League","National League Central",0,0,0.345617023159105,3,5,5,3,2,45,45,0,0,2,0,0.586480298007587,2,4,6,0,2,33,45,0,0,0.6,0,5.8,Inf,1.86,5.27,1,1.537,1,-0.0293829768408945,0.00548029800758698,NA,NA,NA
"321",718304,"2023-05-04","N","day",15,16,0.484,6,26,0.188,"OAK","American League","American League West","SEA","American League","American League West",0,1,0.190657012907888,1,2,8,1,4,43,66,2,0,0,2,0.527866772402855,3,5,5,4,4,39,36,3,1,0.4,0,6.04,5.2,2.93,4.76,0.946,2.118,0,0.00265701290788783,0.0438667724028549,NA,NA,NA
"322",718308,"2023-05-04","N","day",22,10,0.688,16,16,0.5,"MIA","National League","National League East","ATL","National League","National League East",0,1,0.317348377997179,3,4,6,3,2,37,66,0,0,1,5,0.689803322512889,4,7,3,4,1,66,37,1,0,0.5,NA,4.55,NA,7.71,NA,1.821,NA,0,-0.182651622002821,0.00180332251288906,NA,NA,NA
"323",718316,"2023-05-04","N","night",18,14,0.563,19,14,0.576,"BOS","American League","American League East","TOR","American League","American League East",0,1,0.554280381788117,5,7,3,5,1,64,49,1,0,3,0,0.524546595467185,1,6,4,1,3,51,36,2,0,0.333333333333333,0,6.36666666666667,4.03333333333333,2.33,6.57,1.009,1.865,1,-0.0217196182118825,-0.0384534045328149,NA,NA,NA
"324",718303,"2023-05-05","N","day",16,17,0.485,16,16,0.5,"CHC","National League","National League Central","MIA","National League","National League East",0,0,0.651880424300868,1,3,7,2,1,35,32,0,0,0,3,0.31300987548304,2,4,6,1,3,36,65,0,0,0.333333333333333,0.666666666666667,4.5,6.01666666666667,4.67,1.49,1.741,0.963,1,0.151880424300868,-0.17199012451696,NA,NA,NA
"325",718307,"2023-05-05","N","night",19,14,0.576,20,13,0.606,"PIT","National League","National League Central","TOR","American League","American League East",1,0,0.628544771538707,2,5,5,3,1,51,37,0,0,0,0,0.503322222467495,0,5,5,0,4,51,46,2,0,0.5,0.5,5.5,5.35,5.18,4.18,1.242,1.392,0,0.022544771538707,-0.0726777775325047,NA,NA,NA
"326",718305,"2023-05-05","N","night",11,22,0.333,13,19,0.406,"CIN","National League","National League Central","CHW","American League","American League Central",1,0,0.416670713349196,2,6,4,3,0,43,47,1,0,0,0,0.305517390989949,3,3,7,0,3,36,71,2,1,0,0,5.36666666666667,4.66666666666667,7.16,2.89,1.592,1.429,0,0.0106707133491963,-0.0274826090100513,NA,NA,NA
"327",718300,"2023-05-05","N","night",17,16,0.515,27,6,0.818,"TBR","American League","American League East","NYY","American League","American League East",0,1,0.827143821742066,4,7,3,4,2,61,35,0,0,0,0,0.516124837451235,2,4,6,2,5,33,50,1,1,0.333333333333333,Inf,3.7,Inf,5.56,0.64,1.412,0.571,1,0.00914382174206618,0.00112483745123537,NA,NA,NA
"328",718301,"2023-05-05","N","night",20,14,0.588,15,18,0.455,"PHI","National League","National League East","BOS","American League","American League East",1,0,0.405159201295197,1,5,5,3,1,42,55,0,0,0,0,0.568173328352634,5,7,3,1,2,63,49,1,0,0.333333333333333,0.5,4.85,5.36666666666667,6.75,3.86,1.466,1.225,0,-0.049840798704803,-0.0198266716473664,NA,NA,NA
"329",718302,"2023-05-05","N","night",12,21,0.364,17,16,0.515,"NYM","National League","National League East","COL","National League","National League West",0,0,0.496466475215383,1,2,8,2,4,33,54,1,0,0,0,0.361724415793715,4,6,4,2,2,51,47,0,0,NA,0.6,NA,5.2,NA,4.15,NA,1.577,1,-0.0185335247846173,-0.00227558420628526,NA,NA,NA
"330",718306,"2023-05-05","N","night",19,14,0.576,14,18,0.438,"CLE","American League","American League Central","MIN","American League","American League Central",0,1,0.424734067737761,1,4,6,2,2,33,43,2,0,0,0,0.600099975006248,2,6,4,1,2,56,41,2,1,0.5,0,5.55,5.7,1.59,4.67,1.059,1.558,0,-0.0132659322622392,0.0240999750062485,NA,NA,NA
"331",718298,"2023-05-05","N","night",22,10,0.688,22,11,0.667,"ATL","National League","National League East","BAL","American League","American League East",1,0,0.693518414866226,4,8,2,3,1,70,35,1,0,0,0,0.581725221819918,4,7,3,5,2,63,55,0,0,0.333333333333333,0.5,4.86666666666667,5,6.67,0.45,1.584,0.9,0,0.0265184148662263,-0.106274778180082,NA,NA,NA
"332",718299,"2023-05-05","N","night",7,26,0.212,8,25,0.242,"KCR","American League","American League Central","OAK","American League","American League West",0,0,0.294916383780744,2,3,7,1,2,46,60,0,0,0,0,0.192151647963961,1,2,8,1,3,44,66,2,0,0,0.333333333333333,4.7,5.01666666666667,6.28,3.56,1.919,1.582,0,0.0529163837807443,-0.0198483520360395,NA,NA,NA
"333",718292,"2023-05-05","N","night",14,17,0.452,10,23,0.303,"STL","National League","National League Central","DET","American League","American League Central",1,0,0.421982449234759,0,1,9,0,3,31,52,0,0,0,0,0.352347134899176,4,6,4,2,1,44,39,0,0,0.2,0.333333333333333,4.84,5.83333333333333,5.47,3.34,1.46,1.229,0,0.118982449234759,-0.0996528651008242,NA,NA,NA
"334",718294,"2023-05-05","N","night",18,13,0.581,19,14,0.576,"LAA","American League","American League West","TEX","American League","American League West",0,1,0.589026577531388,4,7,3,3,1,65,45,1,1,0,0,0.710230701839774,4,5,5,0,3,57,45,0,0,Inf,0.2,Inf,5.24,1.77,5.74,0.836,1.575,1,0.0130265775313876,0.129230701839774,NA,NA,NA
"335",718296,"2023-05-05","N","night",13,19,0.406,18,14,0.563,"ARI","National League","National League West","WSN","National League","National League East",0,0,0.525461179809447,3,5,5,2,3,59,51,0,0,0,0,0.402894135567403,4,6,4,2,1,39,44,0,0,0.333333333333333,0.333333333333333,5.53333333333333,5.35,2.67,3.06,1.277,1.299,1,-0.0375388201905533,-0.00310586443259714,NA,NA,NA
"336",718295,"2023-05-05","N","night",19,14,0.576,18,15,0.545,"SDP","National League","National League West","LAD","National League","National League West",0,1,0.489170945294378,4,7,3,4,1,57,43,1,0,0,0,0.628252788104089,5,8,2,2,2,68,41,0,0,0.833333333333333,0.2,6.33333333333333,6,1.89,3.6,0.763,1.2,1,-0.0558290547056218,0.0522527881040893,NA,NA,NA
"337",718297,"2023-05-05","N","night",17,15,0.531,15,17,0.469,"SEA","American League","American League West","HOU","American League","American League West",0,1,0.534707126053423,4,5,5,0,1,39,35,3,0,0,0,0.586641245233481,2,5,5,3,1,29,31,0,0,0.333333333333333,0.333333333333333,5.53333333333333,5.7,3.48,1.82,1.129,0.923,0,0.0657071260534231,0.0556412452334812,NA,NA,NA
"338",718293,"2023-05-05","N","night",18,14,0.563,14,17,0.452,"SFG","National League","National League West","MIL","National League","National League Central",0,0,0.437743190661479,2,6,4,4,1,45,48,0,0,0,0,0.569966595809292,1,3,7,0,3,34,50,0,0,0.5,0,5.53333333333333,4.525,4.01,7.85,1.129,1.636,1,-0.0142568093385214,0.00696659580929249,NA,NA,NA
"339",718288,"2023-05-06","N","day",15,17,0.469,10,24,0.294,"STL","National League","National League Central","DET","American League","American League Central",1,0,0.421028546524297,0,1,9,0,4,35,53,0,0,0,1,0.361058773475962,4,6,4,2,1,45,41,0,0,0.166666666666667,NA,4.35,NA,6.84,NA,1.671,NA,0,0.127028546524297,-0.107941226524038,NA,NA,NA
"340",718289,"2023-05-06","N","day",16,18,0.471,17,16,0.515,"CHC","National League","National League Central","MIA","National League","National League East",0,0,0.659368963296845,2,3,7,2,1,33,33,0,0,1,3,0.306392964901875,1,4,6,1,3,37,58,0,0,Inf,0.5,Inf,5.83333333333333,3.86,2.83,1.429,0.914,1,0.144368963296845,-0.164607035098125,NA,NA,NA
"341",718290,"2023-05-06","N","day",13,21,0.382,17,17,0.5,"NYM","National League","National League East","COL","National League","National League West",0,0,0.5,2,3,7,3,4,30,49,1,0,1,0,0.35914154849291,4,6,4,2,2,48,39,0,0,0.333333333333333,0.5,4.51666666666667,5.03333333333333,7.57,4.11,1.683,1.435,0,0,-0.0228584515070904,NA,NA,NA
"342",718291,"2023-05-06","N","day",18,16,0.529,27,7,0.794,"TBR","American League","American League East","NYY","American League","American League East",0,1,0.822143174744331,4,7,3,4,2,58,36,0,0,1,0,0.511671561355173,2,4,6,2,5,36,49,1,0,NA,0.5,NA,5.33333333333333,NA,3.66,NA,1.281,0,0.0281431747443308,-0.0173284386448272,NA,NA,NA
"343",718285,"2023-05-06","N","night",19,15,0.559,15,18,0.455,"CLE","American League","American League Central","MIN","American League","American League Central",0,1,0.417564003103181,1,3,7,1,3,26,41,2,0,0,1,0.606568126553919,3,6,4,2,2,52,40,2,0,0.666666666666667,0.5,5.83333333333333,5.5,0.77,2.45,1.057,1.091,1,-0.0374359968968193,0.0475681265539193,NA,NA,NA
"344",718286,"2023-05-06","N","night",20,14,0.588,20,14,0.588,"PIT","National League","National League Central","TOR","American League","American League East",1,0,0.613482230583048,0,4,6,2,2,49,41,0,0,0,1,0.516389038151531,1,5,5,1,4,50,44,2,0,NA,0.333333333333333,NA,5.33333333333333,NA,4.78,NA,1.469,0,0.0254822305830478,-0.0716109618484685,NA,NA,NA
"345",718281,"2023-05-06","N","night",11,23,0.324,14,19,0.424,"CIN","National League","National League Central","CHW","American League","American League Central",1,0,0.415858528237307,1,6,4,3,1,47,50,1,0,0,1,0.31300987548304,4,4,6,1,2,39,70,2,0,0.333333333333333,0.333333333333333,4.85,5.03333333333333,4.6,6.16,1.602,1.728,1,-0.00814147176269253,-0.0109901245169601,NA,NA,NA
"346",718280,"2023-05-06","N","night",8,26,0.235,8,26,0.235,"KCR","American League","American League Central","OAK","American League","American League West",0,0,0.295700797506646,1,3,7,1,3,50,67,0,0,0,1,0.21274406496002,2,2,8,1,3,45,64,1,0,0,0.333333333333333,5.16666666666667,4.86666666666667,7.26,8.49,1.645,1.517,0,0.0607007975066459,-0.0222559350399802,NA,NA,NA
"347",718284,"2023-05-06","N","night",21,14,0.6,15,19,0.441,"PHI","National League","National League East","BOS","American League","American League East",1,0,0.401302184639954,0,4,6,2,2,36,57,0,0,0,1,0.572008751733902,5,8,2,2,1,64,47,1,0,0.166666666666667,0,4.85,5.35,6.44,5.01,1.398,1.33,0,-0.0396978153600459,-0.0279912482660984,NA,NA,NA
"348",718283,"2023-05-06","N","night",22,11,0.667,23,11,0.676,"ATL","National League","National League East","BAL","American League","American League East",1,0,0.671140939597315,4,7,3,2,2,63,44,1,0,0,1,0.593395725353016,4,7,3,6,2,67,55,0,0,0.25,0.666666666666667,3.55,5.83333333333333,6.14,2.57,1.841,0.943,1,-0.00485906040268458,-0.0736042746469845,NA,NA,NA
"349",718287,"2023-05-06","N","day",18,15,0.545,15,17,0.469,"SFG","National League","National League West","MIL","National League","National League Central",0,0,0.446463058612172,3,6,4,4,1,46,48,0,0,1,0,0.559933532360728,0,3,7,0,4,33,44,0,0,0,0.166666666666667,5.05,5.51666666666667,4.79,2.43,1.113,1.29,1,-0.0225369413878284,0.0149335323607277,NA,NA,NA
"350",718282,"2023-05-06","N","night",13,20,0.394,19,14,0.576,"ARI","National League","National League West","WSN","National League","National League East",0,0,0.531415474591006,3,6,4,3,2,59,47,0,0,1,0,0.396873617460552,3,5,5,1,2,35,47,0,0,0.5,0.5,5.16666666666667,4.6,3.77,6.52,1.419,1.655,1,-0.0445845254089938,0.00287361746055154,NA,NA,NA
"351",718279,"2023-05-06","N","night",20,14,0.588,18,16,0.529,"SDP","National League","National League West","LAD","National League","National League West",0,1,0.5,4,7,3,5,1,57,42,1,0,1,0,0.616898380131557,4,7,3,1,3,63,43,0,0,0.5,0.166666666666667,5.68333333333333,4.83333333333333,3.15,5.28,0.99,1.759,0,-0.029,0.0288983801315574,NA,NA,NA
"352",718275,"2023-05-06","N","night",19,13,0.594,19,15,0.559,"LAA","American League","American League West","TEX","American League","American League West",0,1,0.589611289732581,5,8,2,4,0,60,38,1,0,1,0,0.702164198397164,3,4,6,0,4,56,48,1,1,0.5,0,6.03333333333333,5.2,3.93,4.85,1.146,1.385,0,0.0306112897325811,0.108164198397164,NA,NA,NA
"353",718274,"2023-05-06","N","night",17,16,0.515,16,17,0.485,"SEA","American League","American League West","HOU","American League","American League West",0,1,0.526004695484049,4,5,5,0,1,40,34,3,0,0,1,0.590840797457382,3,5,5,3,1,30,33,0,0,NA,0.4,NA,4.84,NA,4.74,NA,1.46,1,0.0410046954840492,0.0758407974573823,NA,NA,NA
"354",718277,"2023-05-07","N","day",22,12,0.647,24,11,0.686,"ATL","National League","National League East","BAL","American League","American League East",1,0,0.669437652811736,4,7,3,2,2,61,44,1,0,1,1,0.588063642048218,3,7,3,6,3,65,52,0,0,0.4,0.5,7,6,3.34,1.75,0.771,1.056,1,-0.0165623471882641,-0.0589363579517821,NA,NA,NA
"355",718278,"2023-05-07","N","day",21,14,0.6,20,15,0.571,"PIT","National League","National League Central","TOR","American League","American League East",1,0,0.590163934426229,0,4,6,2,2,44,41,0,0,0,2,0.534878102792261,2,5,5,2,4,51,46,2,0,0.666666666666667,0.5,5.18333333333333,5.5,4.02,4.09,1.245,1.424,0,0.0191639344262295,-0.0651218972077386,NA,NA,NA
"356",718270,"2023-05-07","N","day",21,15,0.583,16,19,0.457,"PHI","National League","National League East","BOS","American League","American League East",1,0,0.395574208317436,0,4,6,2,2,37,59,0,0,0,2,0.577651055569037,5,8,2,2,1,63,45,1,0,0.5,0.333333333333333,5.33333333333333,4.7,5.34,6.91,1.375,1.605,1,-0.0614257916825639,-0.00534894443096334,NA,NA,NA
"357",718276,"2023-05-07","N","day",14,21,0.4,17,18,0.486,"NYM","National League","National League East","COL","National League","National League West",0,0,0.489691817215728,1,3,7,3,4,32,49,1,0,1,1,0.370972696901041,4,6,4,2,2,47,41,0,0,0.333333333333333,0.333333333333333,5.01666666666667,5.36666666666667,4.45,3.86,1.451,1.102,0,0.00369181721572798,-0.0290273030989593,NA,NA,NA
"358",718273,"2023-05-07","N","day",19,16,0.543,16,18,0.471,"CLE","American League","American League Central","MIN","American League","American League Central",0,1,0.423529411764706,2,4,6,2,2,30,38,2,0,1,1,0.6004158004158,2,5,5,2,3,49,42,2,0,0.833333333333333,0.166666666666667,6.33333333333333,5.35,2.37,4.73,0.763,1.485,1,-0.0474705882352941,0.0574158004158004,NA,NA,NA
"359",718271,"2023-05-07","N","day",18,17,0.514,28,7,0.8,"TBR","American League","American League East","NYY","American League","American League East",0,1,0.816128808624216,4,7,3,4,2,60,34,0,0,1,1,0.515263617826973,3,5,5,3,4,37,45,1,0,0.714285714285714,0,6.6,10,1.35,7.2,0.9,2.2,1,0.0161288086242157,0.00126361782697348,NA,NA,NA
"360",718268,"2023-05-07","N","day",8,27,0.229,9,26,0.257,"KCR","American League","American League Central","OAK","American League","American League West",0,0,0.298130711233105,1,2,8,1,4,49,68,0,0,0,2,0.22010662604722,2,3,7,2,2,47,63,1,0,0,0,5.03333333333333,10.1,3.52,7.4,0.978,1.5,1,0.0411307112331052,-0.00889337395277989,NA,NA,NA
"361",718272,"2023-05-07","N","day",15,18,0.455,11,24,0.314,"STL","National League","National League Central","DET","American League","American League Central",1,0,0.420634115666268,0,1,9,0,5,36,54,1,0,0,2,0.370188943317005,5,6,4,2,1,47,43,1,1,NA,0,NA,5.16666666666667,NA,6.39,NA,1.71,1,0.106634115666268,-0.0848110566829951,NA,NA,NA
"362",718269,"2023-05-07","N","day",17,18,0.486,17,17,0.5,"CHC","National League","National League Central","MIA","National League","National League East",0,0,0.662707897006283,2,4,6,3,0,34,30,0,0,2,3,0.303884572697003,0,4,6,1,3,35,55,0,0,0.166666666666667,0.333333333333333,5.85,4.68333333333333,5.09,4.45,1.245,1.377,0,0.162707897006283,-0.182115427302997,NA,NA,NA
"363",718267,"2023-05-07","N","day",19,15,0.559,15,18,0.455,"SFG","National League","National League West","MIL","National League","National League Central",0,0,0.457174541738242,4,6,4,4,1,46,49,0,0,2,0,0.547860345061812,0,3,7,0,5,32,44,0,0,NA,0,NA,6.73333333333333,NA,6.1,NA,1.452,0,0.00217454173824172,-0.0111396549381878,NA,NA,NA
"364",718263,"2023-05-07","N","day",14,20,0.412,19,15,0.559,"ARI","National League","National League West","WSN","National League","National League East",0,0,0.532997027294838,3,7,3,4,1,62,47,0,0,2,0,0.398866332718165,3,4,6,0,3,38,54,0,0,0.166666666666667,0.166666666666667,5.2,5.16666666666667,3.41,6.39,1.232,1.516,0,-0.0260029727051617,-0.013133667281835,NA,NA,NA
"365",718265,"2023-05-07","N","day",17,17,0.5,17,17,0.5,"SEA","American League","American League West","HOU","American League","American League West",0,1,0.531995647883404,4,5,5,1,1,42,36,3,0,1,1,0.579777660137639,2,5,5,3,1,32,32,0,0,0,0,Inf,6,4.5,1.5,1.25,0.333,1,0.0319956478834038,0.079777660137639,NA,NA,NA
"366",718262,"2023-05-07","N","day",12,23,0.343,14,20,0.412,"CIN","National League","National League Central","CHW","American League","American League Central",1,0,0.424527280209665,2,6,4,3,1,45,47,1,0,1,1,0.311843979760599,3,4,6,1,2,42,68,2,0,0,0.333333333333333,5.2,6,5.97,2,1.579,1.167,0,0.0125272802096645,-0.0311560202394013,NA,NA,NA
"367",718266,"2023-05-07","N","day",21,14,0.6,18,17,0.514,"SDP","National League","National League West","LAD","National League","National League West",0,1,0.496515721743353,3,6,4,5,2,51,39,1,0,1,1,0.618758048361711,4,7,3,1,3,57,37,0,0,NA,0.5,NA,4.05,NA,10.8,NA,1.68,0,-0.0174842782566468,0.0187580483617112,NA,NA,NA
"368",718261,"2023-05-08","N","night",16,18,0.471,16,19,0.457,"CLE","American League","American League Central","DET","American League","American League Central",0,1,0.43162046166338,2,5,5,3,1,31,33,2,0,1,2,0.358101993396111,5,6,4,2,1,51,49,1,0,0,0.5,4.68333333333333,5.5,6.67,2.45,1.412,0.909,0,-0.0253795383366199,-0.112898006603889,NA,NA,NA
"369",718258,"2023-05-08","N","night",14,22,0.389,21,15,0.583,"PIT","National League","National League Central","COL","National League","National League West",0,0,0.558242635626339,0,3,7,1,3,37,50,0,0,3,0,0.397844092779777,4,6,4,2,2,55,46,0,0,0.428571428571429,0.428571428571429,5.44285714285714,5.74285714285714,3.76,3.32,1.096,1.205,1,-0.0247573643736605,0.00884409277977716,NA,NA,NA
"370",718259,"2023-05-08","N","night",29,7,0.806,22,13,0.629,"BAL","American League","American League East","TBR","American League","American League East",0,1,0.583948012490506,2,6,4,0,0,61,53,1,0,0,0,0.807094459944201,4,8,2,3,1,68,40,1,1,0.857142857142857,0.571428571428571,5.71428571428571,5.85714285714286,2.03,4.61,1.1,1.342,0,-0.0450519875094945,0.00109445994420088,NA,NA,NA
